dataset,period_id,controlled_duration_sec,window_id,start_edge,end_edge,alpha,fallback_rate_cents_per_m,max_zone_rate_cents_per_m,exact_period_fee_cents,exact_window_fee_cents,fallback_window_fee_cents,honest_penalty_controlled_period,honest_penalty_controlled_window,actual_distance_m,fallback_distance_m,duration_sec,movement_ratio,dwell_edge_share,n_edges,speed_bound_ok
rome,rome:60:24-0-s158:p1,120,1,15,16,0.2,2.4000000000000004,12.0,4044.0,324.0,9504.000000000002,2.270029673590505,28.33333333333334,27.0,3960.0,120.0,0.006818181818181818,0.5,2,True
rome,rome:60:24-0-s158:p1,120,2,20,21,0.2,2.4000000000000004,12.0,4044.0,408.0,9504.000000000002,2.2492581602373893,22.29411764705883,34.0,3960.0,120.0,0.008585858585858586,0.5,2,True
rome,rome:60:24-0-s158:p1,120,0,11,12,0.3,3.5999999999999996,12.0,4044.0,456.0,14255.999999999998,3.412462908011869,30.26315789473684,38.0,3960.0,120.0,0.009595959595959595,0.0,2,True
rome,rome:60:24-0-s158:p1,120,1,15,16,0.3,3.5999999999999996,12.0,4044.0,324.0,14255.999999999998,3.445103857566765,42.99999999999999,27.0,3960.0,120.0,0.006818181818181818,0.5,2,True
rome,rome:60:24-0-s158:p1,120,2,20,21,0.3,3.5999999999999996,12.0,4044.0,408.0,14255.999999999998,3.4243323442136493,33.94117647058823,34.0,3960.0,120.0,0.008585858585858586,0.5,2,True
rome,rome:60:24-0-s158:p1,120,0,11,12,0.4,4.800000000000001,12.0,4044.0,456.0,19008.000000000004,4.587537091988131,40.684210526315795,38.0,3960.0,120.0,0.009595959595959595,0.0,2,True
rome,rome:60:24-0-s158:p1,120,1,15,16,0.4,4.800000000000001,12.0,4044.0,324.0,19008.000000000004,4.620178041543028,57.66666666666668,27.0,3960.0,120.0,0.006818181818181818,0.5,2,True
rome,rome:60:24-0-s158:p1,120,2,20,21,0.4,4.800000000000001,12.0,4044.0,408.0,19008.000000000004,4.5994065281899115,45.58823529411766,34.0,3960.0,120.0,0.008585858585858586,0.5,2,True
rome,rome:60:24-0-s158:p1,120,0,11,12,0.5,6.0,12.0,4044.0,456.0,23760.0,5.7626112759643915,51.10526315789474,38.0,3960.0,120.0,0.009595959595959595,0.0,2,True
rome,rome:60:24-0-s158:p1,120,1,15,16,0.5,6.0,12.0,4044.0,324.0,23760.0,5.795252225519288,72.33333333333333,27.0,3960.0,120.0,0.006818181818181818,0.5,2,True
rome,rome:60:24-0-s158:p1,120,2,20,21,0.5,6.0,12.0,4044.0,408.0,23760.0,5.774480712166172,57.23529411764706,34.0,3960.0,120.0,0.008585858585858586,0.5,2,True
rome,rome:60:24-0-s158:p1,120,0,11,12,0.6,7.199999999999999,12.0,4044.0,456.0,28511.999999999996,6.937685459940652,61.52631578947368,38.0,3960.0,120.0,0.009595959595959595,0.0,2,True
rome,rome:60:24-0-s158:p1,120,1,15,16,0.6,7.199999999999999,12.0,4044.0,324.0,28511.999999999996,6.970326409495548,86.99999999999999,27.0,3960.0,120.0,0.006818181818181818,0.5,2,True
rome,rome:60:24-0-s158:p1,120,2,20,21,0.6,7.199999999999999,12.0,4044.0,408.0,28511.999999999996,6.949554896142432,68.88235294117646,34.0,3960.0,120.0,0.008585858585858586,0.5,2,True
rome,rome:60:24-0-s158:p1,120,0,11,12,0.7,8.399999999999999,12.0,4044.0,456.0,33263.99999999999,8.112759643916911,71.94736842105262,38.0,3960.0,120.0,0.009595959595959595,0.0,2,True
rome,rome:60:24-0-s158:p1,120,1,15,16,0.7,8.399999999999999,12.0,4044.0,324.0,33263.99999999999,8.145400593471809,101.66666666666664,27.0,3960.0,120.0,0.006818181818181818,0.5,2,True
rome,rome:60:24-0-s158:p1,120,2,20,21,0.7,8.399999999999999,12.0,4044.0,408.0,33263.99999999999,8.124629080118693,80.52941176470587,34.0,3960.0,120.0,0.008585858585858586,0.5,2,True
rome,rome:60:24-0-s158:p1,120,0,11,12,0.8,9.600000000000001,12.0,4044.0,456.0,38016.00000000001,9.287833827893177,82.36842105263159,38.0,3960.0,120.0,0.009595959595959595,0.0,2,True
rome,rome:60:24-0-s158:p1,120,1,15,16,0.8,9.600000000000001,12.0,4044.0,324.0,38016.00000000001,9.320474777448073,116.33333333333336,27.0,3960.0,120.0,0.006818181818181818,0.5,2,True
rome,rome:60:24-0-s158:p1,120,2,20,21,0.8,9.600000000000001,12.0,4044.0,408.0,38016.00000000001,9.299703264094957,92.17647058823532,34.0,3960.0,120.0,0.008585858585858586,0.5,2,True
rome,rome:60:24-0-s158:p1,120,0,11,12,0.9,10.8,12.0,4044.0,456.0,42768.0,10.462908011869436,92.78947368421052,38.0,3960.0,120.0,0.009595959595959595,0.0,2,True
rome,rome:60:24-0-s158:p1,120,1,15,16,0.9,10.8,12.0,4044.0,324.0,42768.0,10.495548961424332,131.0,27.0,3960.0,120.0,0.006818181818181818,0.5,2,True
rome,rome:60:24-0-s158:p1,120,2,20,21,0.9,10.8,12.0,4044.0,408.0,42768.0,10.474777448071217,103.82352941176471,34.0,3960.0,120.0,0.008585858585858586,0.5,2,True
rome,rome:60:24-0-s158:p1,120,0,11,12,1.0,12.0,12.0,4044.0,456.0,47520.0,11.637982195845698,103.21052631578948,38.0,3960.0,120.0,0.009595959595959595,0.0,2,True
rome,rome:60:24-0-s158:p1,120,1,15,16,1.0,12.0,12.0,4044.0,324.0,47520.0,11.670623145400594,145.66666666666666,27.0,3960.0,120.0,0.006818181818181818,0.5,2,True
rome,rome:60:24-0-s158:p1,120,2,20,21,1.0,12.0,12.0,4044.0,408.0,47520.0,11.649851632047477,115.47058823529412,34.0,3960.0,120.0,0.008585858585858586,0.5,2,True
rome,rome:60:24-0-s158:p1,120,0,11,12,1.1,13.200000000000001,12.0,4044.0,456.0,52272.00000000001,12.81305637982196,113.63157894736844,38.0,3960.0,120.0,0.009595959595959595,0.0,2,True
rome,rome:60:24-0-s158:p1,120,1,15,16,1.1,13.200000000000001,12.0,4044.0,324.0,52272.00000000001,12.845697329376856,160.33333333333334,27.0,3960.0,120.0,0.006818181818181818,0.5,2,True
rome,rome:60:24-0-s158:p1,120,2,20,21,1.1,13.200000000000001,12.0,4044.0,408.0,52272.00000000001,12.824925816023741,127.11764705882355,34.0,3960.0,120.0,0.008585858585858586,0.5,2,True
rome,rome:60:24-0-s158:p1,120,0,11,12,1.2,14.399999999999999,12.0,4044.0,456.0,57023.99999999999,13.988130563798217,124.05263157894736,38.0,3960.0,120.0,0.009595959595959595,0.0,2,True
rome,rome:60:24-0-s158:p1,120,1,15,16,1.2,14.399999999999999,12.0,4044.0,324.0,57023.99999999999,14.020771513353115,174.99999999999997,27.0,3960.0,120.0,0.006818181818181818,0.5,2,True
rome,rome:60:24-0-s158:p1,120,2,20,21,1.2,14.399999999999999,12.0,4044.0,408.0,57023.99999999999,13.999999999999998,138.76470588235293,34.0,3960.0,120.0,0.008585858585858586,0.5,2,True
rome,rome:60:24-0-s158:p1,300,0,4,8,0.1,1.2000000000000002,12.0,4044.0,1716.0,11880.000000000002,2.5133531157270035,5.923076923076924,143.0,9900.0,300.0,0.014444444444444444,0.4,5,True
rome,rome:60:24-0-s158:p1,300,1,11,15,0.1,1.2000000000000002,12.0,4044.0,900.0,11880.000000000002,2.7151335311572704,12.200000000000003,75.0,9900.0,300.0,0.007575757575757576,0.2,5,True
rome,rome:60:24-0-s158:p1,300,2,19,23,0.1,1.2000000000000002,12.0,4044.0,660.0,11880.000000000002,2.7744807121661728,17.000000000000004,55.0,9900.0,300.0,0.005555555555555556,0.6,5,True
rome,rome:60:24-0-s158:p1,300,0,4,8,0.2,2.4000000000000004,12.0,4044.0,1716.0,23760.000000000004,5.451038575667656,12.846153846153848,143.0,9900.0,300.0,0.014444444444444444,0.4,5,True
rome,rome:60:24-0-s158:p1,300,1,11,15,0.2,2.4000000000000004,12.0,4044.0,900.0,23760.000000000004,5.652818991097924,25.400000000000006,75.0,9900.0,300.0,0.007575757575757576,0.2,5,True
rome,rome:60:24-0-s158:p1,300,2,19,23,0.2,2.4000000000000004,12.0,4044.0,660.0,23760.000000000004,5.7121661721068255,35.00000000000001,55.0,9900.0,300.0,0.005555555555555556,0.6,5,True
rome,rome:60:24-0-s158:p1,300,0,4,8,0.3,3.5999999999999996,12.0,4044.0,1716.0,35640.0,8.388724035608309,19.76923076923077,143.0,9900.0,300.0,0.014444444444444444,0.4,5,True
rome,rome:60:24-0-s158:p1,300,1,11,15,0.3,3.5999999999999996,12.0,4044.0,900.0,35640.0,8.590504451038576,38.6,75.0,9900.0,300.0,0.007575757575757576,0.2,5,True
rome,rome:60:24-0-s158:p1,300,2,19,23,0.3,3.5999999999999996,12.0,4044.0,660.0,35640.0,8.649851632047477,53.0,55.0,9900.0,300.0,0.005555555555555556,0.6,5,True
rome,rome:60:24-0-s158:p1,300,0,4,8,0.4,4.800000000000001,12.0,4044.0,1716.0,47520.00000000001,11.326409495548964,26.692307692307697,143.0,9900.0,300.0,0.014444444444444444,0.4,5,True
rome,rome:60:24-0-s158:p1,300,1,11,15,0.4,4.800000000000001,12.0,4044.0,900.0,47520.00000000001,11.528189910979231,51.80000000000001,75.0,9900.0,300.0,0.007575757575757576,0.2,5,True
rome,rome:60:24-0-s158:p1,300,2,19,23,0.4,4.800000000000001,12.0,4044.0,660.0,47520.00000000001,11.587537091988132,71.00000000000001,55.0,9900.0,300.0,0.005555555555555556,0.6,5,True
rome,rome:60:24-0-s158:p1,300,0,4,8,0.5,6.0,12.0,4044.0,1716.0,59400.0,14.264094955489615,33.61538461538461,143.0,9900.0,300.0,0.014444444444444444,0.4,5,True
rome,rome:60:24-0-s158:p1,300,1,11,15,0.5,6.0,12.0,4044.0,900.0,59400.0,14.465875370919882,65.0,75.0,9900.0,300.0,0.007575757575757576,0.2,5,True
rome,rome:60:24-0-s158:p1,300,2,19,23,0.5,6.0,12.0,4044.0,660.0,59400.0,14.525222551928783,89.0,55.0,9900.0,300.0,0.005555555555555556,0.6,5,True
rome,rome:60:24-0-s158:p1,300,0,4,8,0.6,7.199999999999999,12.0,4044.0,1716.0,71280.0,17.201780415430267,40.53846153846154,143.0,9900.0,300.0,0.014444444444444444,0.4,5,True
rome,rome:60:24-0-s158:p1,300,1,11,15,0.6,7.199999999999999,12.0,4044.0,900.0,71280.0,17.403560830860535,78.2,75.0,9900.0,300.0,0.007575757575757576,0.2,5,True
rome,rome:60:24-0-s158:p1,300,2,19,23,0.6,7.199999999999999,12.0,4044.0,660.0,71280.0,17.462908011869438,107.0,55.0,9900.0,300.0,0.005555555555555556,0.6,5,True
rome,rome:60:24-0-s158:p1,300,0,4,8,0.7,8.399999999999999,12.0,4044.0,1716.0,83159.99999999999,20.139465875370917,47.46153846153845,143.0,9900.0,300.0,0.014444444444444444,0.4,5,True
rome,rome:60:24-0-s158:p1,300,1,11,15,0.7,8.399999999999999,12.0,4044.0,900.0,83159.99999999999,20.341246290801184,91.39999999999998,75.0,9900.0,300.0,0.007575757575757576,0.2,5,True
rome,rome:60:24-0-s158:p1,300,2,19,23,0.7,8.399999999999999,12.0,4044.0,660.0,83159.99999999999,20.400593471810087,124.99999999999997,55.0,9900.0,300.0,0.005555555555555556,0.6,5,True
rome,rome:60:24-0-s158:p1,300,0,4,8,0.8,9.600000000000001,12.0,4044.0,1716.0,95040.00000000001,23.077151335311576,54.384615384615394,143.0,9900.0,300.0,0.014444444444444444,0.4,5,True
rome,rome:60:24-0-s158:p1,300,1,11,15,0.8,9.600000000000001,12.0,4044.0,900.0,95040.00000000001,23.278931750741844,104.60000000000002,75.0,9900.0,300.0,0.007575757575757576,0.2,5,True
rome,rome:60:24-0-s158:p1,300,2,19,23,0.8,9.600000000000001,12.0,4044.0,660.0,95040.00000000001,23.338278931750747,143.00000000000003,55.0,9900.0,300.0,0.005555555555555556,0.6,5,True
rome,rome:60:24-0-s158:p1,300,0,4,8,0.9,10.8,12.0,4044.0,1716.0,106920.0,26.014836795252226,61.30769230769231,143.0,9900.0,300.0,0.014444444444444444,0.4,5,True
rome,rome:60:24-0-s158:p1,300,1,11,15,0.9,10.8,12.0,4044.0,900.0,106920.0,26.216617210682493,117.8,75.0,9900.0,300.0,0.007575757575757576,0.2,5,True
rome,rome:60:24-0-s158:p1,300,2,19,23,0.9,10.8,12.0,4044.0,660.0,106920.0,26.275964391691396,161.0,55.0,9900.0,300.0,0.005555555555555556,0.6,5,True
rome,rome:60:24-0-s158:p1,300,0,4,8,1.0,12.0,12.0,4044.0,1716.0,118800.0,28.95252225519288,68.23076923076923,143.0,9900.0,300.0,0.014444444444444444,0.4,5,True
rome,rome:60:24-0-s158:p1,300,1,11,15,1.0,12.0,12.0,4044.0,900.0,118800.0,29.154302670623146,131.0,75.0,9900.0,300.0,0.007575757575757576,0.2,5,True
rome,rome:60:24-0-s158:p1,300,2,19,23,1.0,12.0,12.0,4044.0,660.0,118800.0,29.21364985163205,179.0,55.0,9900.0,300.0,0.005555555555555556,0.6,5,True
rome,rome:60:24-0-s158:p1,300,0,4,8,1.1,13.200000000000001,12.0,4044.0,1716.0,130680.00000000001,31.890207715133535,75.15384615384616,143.0,9900.0,300.0,0.014444444444444444,0.4,5,True
rome,rome:60:24-0-s158:p1,300,1,11,15,1.1,13.200000000000001,12.0,4044.0,900.0,130680.00000000001,32.0919881305638,144.20000000000002,75.0,9900.0,300.0,0.007575757575757576,0.2,5,True
rome,rome:60:24-0-s158:p1,300,2,19,23,1.1,13.200000000000001,12.0,4044.0,660.0,130680.00000000001,32.1513353115727,197.00000000000003,55.0,9900.0,300.0,0.005555555555555556,0.6,5,True
rome,rome:60:24-0-s158:p1,300,0,4,8,1.2,14.399999999999999,12.0,4044.0,1716.0,142560.0,34.82789317507418,82.07692307692308,143.0,9900.0,300.0,0.014444444444444444,0.4,5,True
rome,rome:60:24-0-s158:p1,300,1,11,15,1.2,14.399999999999999,12.0,4044.0,900.0,142560.0,35.02967359050445,157.4,75.0,9900.0,300.0,0.007575757575757576,0.2,5,True
rome,rome:60:24-0-s158:p1,300,2,19,23,1.2,14.399999999999999,12.0,4044.0,660.0,142560.0,35.089020771513354,215.0,55.0,9900.0,300.0,0.005555555555555556,0.6,5,True
rome,rome:60:24-0-s158:p2,60,0,1,1,0.1,1.2000000000000002,12.0,1596.0,180.0,2653.2000000000003,1.5496240601503761,13.740000000000002,15.0,2211.0,67.0,0.0067842605156037995,0.0,1,True
rome,rome:60:24-0-s158:p2,60,1,8,8,0.1,1.2000000000000002,12.0,1596.0,192.0,2376.0000000000005,1.3684210526315792,11.375000000000002,16.0,1980.0,60.0,0.00808080808080808,0.0,1,True
rome,rome:60:24-0-s158:p2,60,2,17,17,0.1,1.2000000000000002,12.0,1596.0,144.0,2336.4000000000005,1.373684210526316,15.225000000000003,12.0,1947.0,59.0,0.0061633281972265025,0.0,1,True
rome,rome:60:24-0-s158:p2,60,0,1,1,0.2,2.4000000000000004,12.0,1596.0,180.0,5306.400000000001,3.2120300751879705,28.480000000000004,15.0,2211.0,67.0,0.0067842605156037995,0.0,1,True
rome,rome:60:24-0-s158:p2,60,1,8,8,0.2,2.4000000000000004,12.0,1596.0,192.0,4752.000000000001,2.8571428571428577,23.750000000000004,16.0,1980.0,60.0,0.00808080808080808,0.0,1,True
rome,rome:60:24-0-s158:p2,60,2,17,17,0.2,2.4000000000000004,12.0,1596.0,144.0,4672.800000000001,2.837593984962407,31.450000000000006,12.0,1947.0,59.0,0.0061633281972265025,0.0,1,True
rome,rome:60:24-0-s158:p2,60,0,1,1,0.3,3.5999999999999996,12.0,1596.0,180.0,7959.599999999999,4.874436090225563,43.22,15.0,2211.0,67.0,0.0067842605156037995,0.0,1,True
rome,rome:60:24-0-s158:p2,60,1,8,8,0.3,3.5999999999999996,12.0,1596.0,192.0,7127.999999999999,4.345864661654135,36.12499999999999,16.0,1980.0,60.0,0.00808080808080808,0.0,1,True
rome,rome:60:24-0-s158:p2,60,2,17,17,0.3,3.5999999999999996,12.0,1596.0,144.0,7009.199999999999,4.3015037593984955,47.67499999999999,12.0,1947.0,59.0,0.0061633281972265025,0.0,1,True
rome,rome:60:24-0-s158:p2,60,0,1,1,0.4,4.800000000000001,12.0,1596.0,180.0,10612.800000000001,6.536842105263158,57.96000000000001,15.0,2211.0,67.0,0.0067842605156037995,0.0,1,True
rome,rome:60:24-0-s158:p2,60,1,8,8,0.4,4.800000000000001,12.0,1596.0,192.0,9504.000000000002,5.8345864661654145,48.50000000000001,16.0,1980.0,60.0,0.00808080808080808,0.0,1,True
rome,rome:60:24-0-s158:p2,60,2,17,17,0.4,4.800000000000001,12.0,1596.0,144.0,9345.600000000002,5.765413533834588,63.90000000000001,12.0,1947.0,59.0,0.0061633281972265025,0.0,1,True
rome,rome:60:24-0-s158:p2,60,0,1,1,0.5,6.0,12.0,1596.0,180.0,13266.0,8.199248120300751,72.7,15.0,2211.0,67.0,0.0067842605156037995,0.0,1,True
rome,rome:60:24-0-s158:p2,60,1,8,8,0.5,6.0,12.0,1596.0,192.0,11880.0,7.323308270676692,60.875,16.0,1980.0,60.0,0.00808080808080808,0.0,1,True
rome,rome:60:24-0-s158:p2,60,2,17,17,0.5,6.0,12.0,1596.0,144.0,11682.0,7.2293233082706765,80.125,12.0,1947.0,59.0,0.0061633281972265025,0.0,1,True
rome,rome:60:24-0-s158:p2,60,0,1,1,0.6,7.199999999999999,12.0,1596.0,180.0,15919.199999999999,9.861654135338345,87.44,15.0,2211.0,67.0,0.0067842605156037995,0.0,1,True
rome,rome:60:24-0-s158:p2,60,1,8,8,0.6,7.199999999999999,12.0,1596.0,192.0,14255.999999999998,8.81203007518797,73.24999999999999,16.0,1980.0,60.0,0.00808080808080808,0.0,1,True
rome,rome:60:24-0-s158:p2,60,2,17,17,0.6,7.199999999999999,12.0,1596.0,144.0,14018.399999999998,8.693233082706765,96.34999999999998,12.0,1947.0,59.0,0.0061633281972265025,0.0,1,True
rome,rome:60:24-0-s158:p2,60,0,1,1,0.7,8.399999999999999,12.0,1596.0,180.0,18572.399999999998,11.524060150375938,102.17999999999999,15.0,2211.0,67.0,0.0067842605156037995,0.0,1,True
rome,rome:60:24-0-s158:p2,60,1,8,8,0.7,8.399999999999999,12.0,1596.0,192.0,16631.999999999996,10.300751879699245,85.62499999999999,16.0,1980.0,60.0,0.00808080808080808,0.0,1,True
rome,rome:60:24-0-s158:p2,60,2,17,17,0.7,8.399999999999999,12.0,1596.0,144.0,16354.799999999997,10.157142857142855,112.57499999999999,12.0,1947.0,59.0,0.0061633281972265025,0.0,1,True
rome,rome:60:24-0-s158:p2,60,0,1,1,0.8,9.600000000000001,12.0,1596.0,180.0,21225.600000000002,13.186466165413535,116.92000000000002,15.0,2211.0,67.0,0.0067842605156037995,0.0,1,True
rome,rome:60:24-0-s158:p2,60,1,8,8,0.8,9.600000000000001,12.0,1596.0,192.0,19008.000000000004,11.78947368421053,98.00000000000001,16.0,1980.0,60.0,0.00808080808080808,0.0,1,True
rome,rome:60:24-0-s158:p2,60,2,17,17,0.8,9.600000000000001,12.0,1596.0,144.0,18691.200000000004,11.62105263157895,128.80000000000004,12.0,1947.0,59.0,0.0061633281972265025,0.0,1,True
rome,rome:60:24-0-s158:p2,60,0,1,1,0.9,10.8,12.0,1596.0,180.0,23878.800000000003,14.84887218045113,131.66000000000003,15.0,2211.0,67.0,0.0067842605156037995,0.0,1,True
rome,rome:60:24-0-s158:p2,60,1,8,8,0.9,10.8,12.0,1596.0,192.0,21384.0,13.278195488721805,110.375,16.0,1980.0,60.0,0.00808080808080808,0.0,1,True
rome,rome:60:24-0-s158:p2,60,2,17,17,0.9,10.8,12.0,1596.0,144.0,21027.600000000002,13.08496240601504,145.025,12.0,1947.0,59.0,0.0061633281972265025,0.0,1,True
rome,rome:60:24-0-s158:p2,60,0,1,1,1.0,12.0,12.0,1596.0,180.0,26532.0,16.51127819548872,146.4,15.0,2211.0,67.0,0.0067842605156037995,0.0,1,True
rome,rome:60:24-0-s158:p2,60,1,8,8,1.0,12.0,12.0,1596.0,192.0,23760.0,14.766917293233083,122.75,16.0,1980.0,60.0,0.00808080808080808,0.0,1,True
rome,rome:60:24-0-s158:p2,60,2,17,17,1.0,12.0,12.0,1596.0,144.0,23364.0,14.548872180451127,161.25,12.0,1947.0,59.0,0.0061633281972265025,0.0,1,True
rome,rome:60:24-0-s158:p2,60,0,1,1,1.1,13.200000000000001,12.0,1596.0,180.0,29185.2,18.173684210526318,161.14000000000001,15.0,2211.0,67.0,0.0067842605156037995,0.0,1,True
rome,rome:60:24-0-s158:p2,60,1,8,8,1.1,13.200000000000001,12.0,1596.0,192.0,26136.000000000004,16.255639097744364,135.12500000000003,16.0,1980.0,60.0,0.00808080808080808,0.0,1,True
rome,rome:60:24-0-s158:p2,60,2,17,17,1.1,13.200000000000001,12.0,1596.0,144.0,25700.4,16.01278195488722,177.47500000000002,12.0,1947.0,59.0,0.0061633281972265025,0.0,1,True
rome,rome:60:24-0-s158:p2,60,0,1,1,1.2,14.399999999999999,12.0,1596.0,180.0,31838.399999999998,19.836090225563908,175.88,15.0,2211.0,67.0,0.0067842605156037995,0.0,1,True
rome,rome:60:24-0-s158:p2,60,1,8,8,1.2,14.399999999999999,12.0,1596.0,192.0,28511.999999999996,17.744360902255636,147.49999999999997,16.0,1980.0,60.0,0.00808080808080808,0.0,1,True
rome,rome:60:24-0-s158:p2,60,2,17,17,1.2,14.399999999999999,12.0,1596.0,144.0,28036.799999999996,17.476691729323306,193.69999999999996,12.0,1947.0,59.0,0.0061633281972265025,0.0,1,True
rome,rome:60:24-0-s158:p2,120,0,1,2,0.1,1.2000000000000002,12.0,1596.0,252.0,4752.000000000001,2.8195488721804516,17.85714285714286,21.0,3960.0,120.0,0.005303030303030303,0.5,2,True
rome,rome:60:24-0-s158:p2,120,1,7,8,0.1,1.2000000000000002,12.0,1596.0,288.0,4752.000000000001,2.796992481203008,15.500000000000004,24.0,3960.0,120.0,0.006060606060606061,0.5,2,True
rome,rome:60:24-0-s158:p2,120,2,9,10,0.1,1.2000000000000002,12.0,1596.0,156.0,4752.000000000001,2.879699248120301,29.461538461538467,13.0,3960.0,120.0,0.0032828282828282827,1.0,2,True
rome,rome:60:24-0-s158:p2,120,0,1,2,0.2,2.4000000000000004,12.0,1596.0,252.0,9504.000000000002,5.7969924812030085,36.71428571428572,21.0,3960.0,120.0,0.005303030303030303,0.5,2,True
rome,rome:60:24-0-s158:p2,120,1,7,8,0.2,2.4000000000000004,12.0,1596.0,288.0,9504.000000000002,5.774436090225565,32.00000000000001,24.0,3960.0,120.0,0.006060606060606061,0.5,2,True
rome,rome:60:24-0-s158:p2,120,2,9,10,0.2,2.4000000000000004,12.0,1596.0,156.0,9504.000000000002,5.8571428571428585,59.923076923076934,13.0,3960.0,120.0,0.0032828282828282827,1.0,2,True
rome,rome:60:24-0-s158:p2,120,0,1,2,0.3,3.5999999999999996,12.0,1596.0,252.0,14255.999999999998,8.774436090225564,55.57142857142856,21.0,3960.0,120.0,0.005303030303030303,0.5,2,True
rome,rome:60:24-0-s158:p2,120,1,7,8,0.3,3.5999999999999996,12.0,1596.0,288.0,14255.999999999998,8.75187969924812,48.49999999999999,24.0,3960.0,120.0,0.006060606060606061,0.5,2,True
rome,rome:60:24-0-s158:p2,120,2,9,10,0.3,3.5999999999999996,12.0,1596.0,156.0,14255.999999999998,8.834586466165412,90.38461538461537,13.0,3960.0,120.0,0.0032828282828282827,1.0,2,True
rome,rome:60:24-0-s158:p2,120,0,1,2,0.4,4.800000000000001,12.0,1596.0,252.0,19008.000000000004,11.751879699248123,74.42857142857144,21.0,3960.0,120.0,0.005303030303030303,0.5,2,True
rome,rome:60:24-0-s158:p2,120,1,7,8,0.4,4.800000000000001,12.0,1596.0,288.0,19008.000000000004,11.72932330827068,65.00000000000001,24.0,3960.0,120.0,0.006060606060606061,0.5,2,True
rome,rome:60:24-0-s158:p2,120,2,9,10,0.4,4.800000000000001,12.0,1596.0,156.0,19008.000000000004,11.812030075187971,120.84615384615387,13.0,3960.0,120.0,0.0032828282828282827,1.0,2,True
rome,rome:60:24-0-s158:p2,120,0,1,2,0.5,6.0,12.0,1596.0,252.0,23760.0,14.729323308270677,93.28571428571429,21.0,3960.0,120.0,0.005303030303030303,0.5,2,True
rome,rome:60:24-0-s158:p2,120,1,7,8,0.5,6.0,12.0,1596.0,288.0,23760.0,14.706766917293233,81.5,24.0,3960.0,120.0,0.006060606060606061,0.5,2,True
rome,rome:60:24-0-s158:p2,120,2,9,10,0.5,6.0,12.0,1596.0,156.0,23760.0,14.789473684210526,151.30769230769232,13.0,3960.0,120.0,0.0032828282828282827,1.0,2,True
rome,rome:60:24-0-s158:p2,120,0,1,2,0.6,7.199999999999999,12.0,1596.0,252.0,28511.999999999996,17.70676691729323,112.14285714285712,21.0,3960.0,120.0,0.005303030303030303,0.5,2,True
rome,rome:60:24-0-s158:p2,120,1,7,8,0.6,7.199999999999999,12.0,1596.0,288.0,28511.999999999996,17.684210526315788,97.99999999999999,24.0,3960.0,120.0,0.006060606060606061,0.5,2,True
rome,rome:60:24-0-s158:p2,120,2,9,10,0.6,7.199999999999999,12.0,1596.0,156.0,28511.999999999996,17.76691729323308,181.76923076923075,13.0,3960.0,120.0,0.0032828282828282827,1.0,2,True
rome,rome:60:24-0-s158:p2,120,0,1,2,0.7,8.399999999999999,12.0,1596.0,252.0,33263.99999999999,20.684210526315784,130.99999999999997,21.0,3960.0,120.0,0.005303030303030303,0.5,2,True
rome,rome:60:24-0-s158:p2,120,1,7,8,0.7,8.399999999999999,12.0,1596.0,288.0,33263.99999999999,20.661654135338342,114.49999999999997,24.0,3960.0,120.0,0.006060606060606061,0.5,2,True
rome,rome:60:24-0-s158:p2,120,2,9,10,0.7,8.399999999999999,12.0,1596.0,156.0,33263.99999999999,20.744360902255636,212.2307692307692,13.0,3960.0,120.0,0.0032828282828282827,1.0,2,True
rome,rome:60:24-0-s158:p2,120,0,1,2,0.8,9.600000000000001,12.0,1596.0,252.0,38016.00000000001,23.66165413533835,149.8571428571429,21.0,3960.0,120.0,0.005303030303030303,0.5,2,True
rome,rome:60:24-0-s158:p2,120,1,7,8,0.8,9.600000000000001,12.0,1596.0,288.0,38016.00000000001,23.639097744360907,131.00000000000003,24.0,3960.0,120.0,0.006060606060606061,0.5,2,True
rome,rome:60:24-0-s158:p2,120,2,9,10,0.8,9.600000000000001,12.0,1596.0,156.0,38016.00000000001,23.7218045112782,242.69230769230774,13.0,3960.0,120.0,0.0032828282828282827,1.0,2,True
rome,rome:60:24-0-s158:p2,120,0,1,2,0.9,10.8,12.0,1596.0,252.0,42768.0,26.639097744360903,168.71428571428572,21.0,3960.0,120.0,0.005303030303030303,0.5,2,True
rome,rome:60:24-0-s158:p2,120,1,7,8,0.9,10.8,12.0,1596.0,288.0,42768.0,26.616541353383457,147.5,24.0,3960.0,120.0,0.006060606060606061,0.5,2,True
rome,rome:60:24-0-s158:p2,120,2,9,10,0.9,10.8,12.0,1596.0,156.0,42768.0,26.69924812030075,273.15384615384613,13.0,3960.0,120.0,0.0032828282828282827,1.0,2,True
rome,rome:60:24-0-s158:p2,120,0,1,2,1.0,12.0,12.0,1596.0,252.0,47520.0,29.616541353383457,187.57142857142858,21.0,3960.0,120.0,0.005303030303030303,0.5,2,True
rome,rome:60:24-0-s158:p2,120,1,7,8,1.0,12.0,12.0,1596.0,288.0,47520.0,29.593984962406015,164.0,24.0,3960.0,120.0,0.006060606060606061,0.5,2,True
rome,rome:60:24-0-s158:p2,120,2,9,10,1.0,12.0,12.0,1596.0,156.0,47520.0,29.67669172932331,303.61538461538464,13.0,3960.0,120.0,0.0032828282828282827,1.0,2,True
