dataset,period_id,edge_idx,dt_sec,odo_delta_m,cell_idx,zone_id,zone_rate_cents_per_m,exact_fee_cents,fallback_distance_m,max_zone_rate_cents_per_m,break_even_rate_cents_per_m,break_even_alpha,movement_ratio,dwell_edge,speed_bound_slack_m,speed_bound_ok
rome,rome:60:260-0-s115:p0,8,61,0,1514,100,10,0.0,2013.0,12.0,0.0,0.0,0.0,True,2013.0,True
rome,rome:60:260-0-s115:p0,9,59,0,1514,100,10,0.0,1947.0,12.0,0.0,0.0,0.0,True,1947.0,True
rome,rome:60:260-0-s115:p0,10,62,0,1514,100,10,0.0,2046.0,12.0,0.0,0.0,0.0,True,2046.0,True
rome,rome:60:260-0-s115:p0,11,58,0,1514,100,10,0.0,1914.0,12.0,0.0,0.0,0.0,True,1914.0,True
rome,rome:60:260-0-s115:p0,12,62,11,1514,100,10,110.0,2046.0,12.0,0.053763440860215055,0.004480286738351254,0.005376344086021506,False,2035.0,True
rome,rome:60:260-0-s115:p0,13,58,0,1514,100,10,0.0,1914.0,12.0,0.0,0.0,0.0,True,1914.0,True
rome,rome:60:260-0-s115:p0,14,62,0,1514,100,10,0.0,2046.0,12.0,0.0,0.0,0.0,True,2046.0,True
rome,rome:60:260-0-s115:p0,15,58,0,1514,100,10,0.0,1914.0,12.0,0.0,0.0,0.0,True,1914.0,True
rome,rome:60:260-0-s115:p0,16,60,0,1514,100,10,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:260-0-s115:p0,17,61,15,1514,100,10,150.0,2013.0,12.0,0.07451564828614009,0.00620963735717834,0.007451564828614009,False,1998.0,True
rome,rome:60:260-0-s115:p0,18,59,99,1513,100,10,990.0,1947.0,12.0,0.5084745762711864,0.0423728813559322,0.05084745762711865,False,1848.0,True
rome,rome:60:260-0-s115:p0,19,60,641,1414,100,10,6410.0,1980.0,12.0,3.2373737373737375,0.2697811447811448,0.3237373737373737,False,1339.0,True
rome,rome:60:260-0-s115:p0,20,60,679,1015,120,12,8148.0,1980.0,12.0,4.115151515151515,0.3429292929292929,0.3429292929292929,False,1301.0,True
rome,rome:60:260-0-s115:p0,21,60,190,610,120,12,2280.0,1980.0,12.0,1.1515151515151516,0.09595959595959597,0.09595959595959595,False,1790.0,True
rome,rome:60:260-0-s115:p0,22,60,22,709,120,12,264.0,1980.0,12.0,0.13333333333333333,0.011111111111111112,0.011111111111111112,False,1958.0,True
rome,rome:60:260-0-s115:p0,23,63,161,708,120,12,1932.0,2079.0,12.0,0.9292929292929293,0.07744107744107744,0.07744107744107744,False,1918.0,True
rome,rome:60:260-0-s14:p0,0,60,233,300,120,12,2796.0,1980.0,12.0,1.412121212121212,0.11767676767676767,0.11767676767676767,False,1747.0,True
rome,rome:60:260-0-s14:p0,1,61,0,202,120,12,0.0,2013.0,12.0,0.0,0.0,0.0,True,2013.0,True
rome,rome:60:260-0-s14:p0,2,60,0,202,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:260-0-s14:p0,3,60,0,202,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:260-0-s14:p0,4,60,0,202,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:260-0-s14:p0,5,59,5,202,120,12,60.0,1947.0,12.0,0.030816640986132512,0.0025680534155110425,0.0025680534155110425,True,1942.0,True
rome,rome:60:260-0-s14:p0,6,61,0,202,120,12,0.0,2013.0,12.0,0.0,0.0,0.0,True,2013.0,True
rome,rome:60:260-0-s14:p0,7,59,0,202,120,12,0.0,1947.0,12.0,0.0,0.0,0.0,True,1947.0,True
rome,rome:60:260-0-s14:p0,8,61,7,202,120,12,84.0,2013.0,12.0,0.041728763040238454,0.0034773969200198713,0.003477396920019871,True,2006.0,True
rome,rome:60:260-0-s14:p0,9,60,0,202,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:260-0-s14:p0,10,60,0,202,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:260-0-s14:p0,11,60,0,202,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:260-0-s14:p0,12,60,0,202,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:260-0-s14:p0,13,60,0,202,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:260-0-s14:p0,14,60,5,202,120,12,60.0,1980.0,12.0,0.030303030303030304,0.0025252525252525255,0.0025252525252525255,True,1975.0,True
rome,rome:60:260-0-s14:p0,15,60,9,202,120,12,108.0,1980.0,12.0,0.05454545454545454,0.004545454545454545,0.004545454545454545,True,1971.0,True
rome,rome:60:260-0-s14:p0,16,60,0,202,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:260-0-s14:p0,17,60,0,202,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:260-0-s14:p0,18,59,0,202,120,12,0.0,1947.0,12.0,0.0,0.0,0.0,True,1947.0,True
rome,rome:60:260-0-s14:p0,19,61,0,202,120,12,0.0,2013.0,12.0,0.0,0.0,0.0,True,2013.0,True
rome,rome:60:260-0-s14:p0,20,60,0,202,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:260-0-s14:p0,21,60,0,202,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:260-0-s14:p0,22,59,14,202,120,12,168.0,1947.0,12.0,0.08628659476117104,0.00719054956343092,0.007190549563430919,False,1933.0,True
rome,rome:60:260-0-s14:p0,23,61,178,202,120,12,2136.0,2013.0,12.0,1.061102831594635,0.08842523596621958,0.08842523596621957,False,1835.0,True
rome,rome:60:268-0-s46:p0,0,60,287,311,120,12,3444.0,1980.0,12.0,1.7393939393939395,0.14494949494949497,0.14494949494949494,False,1693.0,True
rome,rome:60:268-0-s46:p0,1,59,135,309,120,12,1620.0,1947.0,12.0,0.8320493066255779,0.06933744221879816,0.06933744221879815,False,1812.0,True
rome,rome:60:268-0-s46:p0,2,60,0,308,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:268-0-s46:p0,3,61,0,308,120,12,0.0,2013.0,12.0,0.0,0.0,0.0,True,2013.0,True
rome,rome:60:268-0-s46:p0,4,59,9,308,120,12,108.0,1947.0,12.0,0.05546995377503852,0.004622496147919877,0.004622496147919877,True,1938.0,True
rome,rome:60:268-0-s46:p0,5,60,0,307,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:268-0-s46:p0,6,60,34,307,120,12,408.0,1980.0,12.0,0.20606060606060606,0.01717171717171717,0.01717171717171717,False,1946.0,True
rome,rome:60:268-0-s46:p0,7,60,270,307,120,12,3240.0,1980.0,12.0,1.6363636363636365,0.13636363636363638,0.13636363636363635,False,1710.0,True
rome,rome:60:268-0-s46:p0,8,60,10,208,120,12,120.0,1980.0,12.0,0.06060606060606061,0.005050505050505051,0.005050505050505051,True,1970.0,True
rome,rome:60:268-0-s46:p0,9,60,0,208,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:268-0-s46:p0,10,62,0,208,120,12,0.0,2046.0,12.0,0.0,0.0,0.0,True,2046.0,True
rome,rome:60:268-0-s46:p0,11,58,0,208,120,12,0.0,1914.0,12.0,0.0,0.0,0.0,True,1914.0,True
rome,rome:60:268-0-s46:p0,12,60,12,208,120,12,144.0,1980.0,12.0,0.07272727272727272,0.006060606060606061,0.006060606060606061,False,1968.0,True
rome,rome:60:268-0-s46:p0,13,60,18,208,120,12,216.0,1980.0,12.0,0.10909090909090909,0.00909090909090909,0.00909090909090909,False,1962.0,True
rome,rome:60:268-0-s46:p0,14,61,0,208,120,12,0.0,2013.0,12.0,0.0,0.0,0.0,True,2013.0,True
rome,rome:60:268-0-s46:p0,15,59,0,208,120,12,0.0,1947.0,12.0,0.0,0.0,0.0,True,1947.0,True
rome,rome:60:268-0-s46:p0,16,61,2,208,120,12,24.0,2013.0,12.0,0.011922503725782414,0.0009935419771485345,0.0009935419771485345,True,2011.0,True
rome,rome:60:268-0-s46:p0,17,59,0,208,120,12,0.0,1947.0,12.0,0.0,0.0,0.0,True,1947.0,True
rome,rome:60:268-0-s46:p0,18,60,3,208,120,12,36.0,1980.0,12.0,0.01818181818181818,0.0015151515151515152,0.0015151515151515152,True,1977.0,True
rome,rome:60:268-0-s46:p0,19,60,0,208,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:268-0-s46:p0,20,61,0,208,120,12,0.0,2013.0,12.0,0.0,0.0,0.0,True,2013.0,True
rome,rome:60:268-0-s46:p0,21,60,0,208,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:268-0-s46:p0,22,59,0,208,120,12,0.0,1947.0,12.0,0.0,0.0,0.0,True,1947.0,True
rome,rome:60:268-0-s46:p0,23,60,0,208,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:275-0-s235:p0,0,58,286,300,120,12,3432.0,1914.0,12.0,1.793103448275862,0.14942528735632185,0.14942528735632185,False,1628.0,True
rome,rome:60:275-0-s235:p0,1,62,53,203,120,12,636.0,2046.0,12.0,0.31085043988269795,0.025904203323558164,0.025904203323558164,False,1993.0,True
rome,rome:60:275-0-s235:p0,2,60,0,202,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:275-0-s235:p0,3,60,0,202,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:275-0-s235:p0,4,60,0,202,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:275-0-s235:p0,5,60,0,202,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:275-0-s235:p0,6,60,22,202,120,12,264.0,1980.0,12.0,0.13333333333333333,0.011111111111111112,0.011111111111111112,False,1958.0,True
rome,rome:60:275-0-s235:p0,7,60,23,202,120,12,276.0,1980.0,12.0,0.1393939393939394,0.011616161616161616,0.011616161616161616,False,1957.0,True
rome,rome:60:275-0-s235:p0,8,60,7,202,120,12,84.0,1980.0,12.0,0.04242424242424243,0.0035353535353535356,0.0035353535353535356,True,1973.0,True
rome,rome:60:275-0-s235:p0,9,60,16,202,120,12,192.0,1980.0,12.0,0.09696969696969697,0.00808080808080808,0.00808080808080808,False,1964.0,True
rome,rome:60:275-0-s235:p0,10,60,13,202,120,12,156.0,1980.0,12.0,0.07878787878787878,0.0065656565656565654,0.0065656565656565654,False,1967.0,True
rome,rome:60:275-0-s235:p0,11,60,24,202,120,12,288.0,1980.0,12.0,0.14545454545454545,0.012121212121212121,0.012121212121212121,False,1956.0,True
rome,rome:60:275-0-s235:p0,12,60,6,202,120,12,72.0,1980.0,12.0,0.03636363636363636,0.0030303030303030303,0.0030303030303030303,True,1974.0,True
rome,rome:60:275-0-s235:p0,13,60,35,202,120,12,420.0,1980.0,12.0,0.21212121212121213,0.017676767676767676,0.017676767676767676,False,1945.0,True
rome,rome:60:275-0-s235:p0,14,60,0,202,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:275-0-s235:p0,15,60,10,202,120,12,120.0,1980.0,12.0,0.06060606060606061,0.005050505050505051,0.005050505050505051,True,1970.0,True
rome,rome:60:275-0-s235:p0,16,60,8,202,120,12,96.0,1980.0,12.0,0.048484848484848485,0.00404040404040404,0.00404040404040404,True,1972.0,True
rome,rome:60:275-0-s235:p0,17,60,17,202,120,12,204.0,1980.0,12.0,0.10303030303030303,0.008585858585858586,0.008585858585858586,False,1963.0,True
rome,rome:60:275-0-s235:p0,18,60,35,202,120,12,420.0,1980.0,12.0,0.21212121212121213,0.017676767676767676,0.017676767676767676,False,1945.0,True
rome,rome:60:275-0-s235:p0,19,60,10,202,120,12,120.0,1980.0,12.0,0.06060606060606061,0.005050505050505051,0.005050505050505051,True,1970.0,True
rome,rome:60:275-0-s235:p0,20,60,13,202,120,12,156.0,1980.0,12.0,0.07878787878787878,0.0065656565656565654,0.0065656565656565654,False,1967.0,True
rome,rome:60:275-0-s235:p0,21,60,21,202,120,12,252.0,1980.0,12.0,0.12727272727272726,0.010606060606060605,0.010606060606060607,False,1959.0,True
rome,rome:60:275-0-s235:p0,22,60,27,202,120,12,324.0,1980.0,12.0,0.16363636363636364,0.013636363636363636,0.013636363636363636,False,1953.0,True
rome,rome:60:275-0-s235:p0,23,60,39,202,120,12,468.0,1980.0,12.0,0.23636363636363636,0.019696969696969695,0.019696969696969695,False,1941.0,True
rome,rome:60:275-0-s290:p0,0,60,19,202,120,12,228.0,1980.0,12.0,0.11515151515151516,0.009595959595959597,0.009595959595959595,False,1961.0,True
rome,rome:60:275-0-s290:p0,1,60,0,202,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:275-0-s290:p0,2,60,0,202,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:275-0-s290:p0,3,60,0,202,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:275-0-s290:p0,4,60,2,202,120,12,24.0,1980.0,12.0,0.012121212121212121,0.00101010101010101,0.00101010101010101,True,1978.0,True
rome,rome:60:275-0-s290:p0,5,60,7,202,120,12,84.0,1980.0,12.0,0.04242424242424243,0.0035353535353535356,0.0035353535353535356,True,1973.0,True
rome,rome:60:275-0-s290:p0,6,60,12,202,120,12,144.0,1980.0,12.0,0.07272727272727272,0.006060606060606061,0.006060606060606061,False,1968.0,True
rome,rome:60:275-0-s290:p0,7,60,21,202,120,12,252.0,1980.0,12.0,0.12727272727272726,0.010606060606060605,0.010606060606060607,False,1959.0,True
rome,rome:60:275-0-s290:p0,8,60,36,202,120,12,432.0,1980.0,12.0,0.21818181818181817,0.01818181818181818,0.01818181818181818,False,1944.0,True
rome,rome:60:275-0-s290:p0,9,60,29,202,120,12,348.0,1980.0,12.0,0.17575757575757575,0.014646464646464645,0.014646464646464647,False,1951.0,True
rome,rome:60:275-0-s290:p0,10,60,20,202,120,12,240.0,1980.0,12.0,0.12121212121212122,0.010101010101010102,0.010101010101010102,False,1960.0,True
rome,rome:60:275-0-s290:p0,11,60,7,202,120,12,84.0,1980.0,12.0,0.04242424242424243,0.0035353535353535356,0.0035353535353535356,True,1973.0,True
rome,rome:60:275-0-s290:p0,12,60,11,202,120,12,132.0,1980.0,12.0,0.06666666666666667,0.005555555555555556,0.005555555555555556,False,1969.0,True
rome,rome:60:275-0-s290:p0,13,60,20,202,120,12,240.0,1980.0,12.0,0.12121212121212122,0.010101010101010102,0.010101010101010102,False,1960.0,True
rome,rome:60:275-0-s290:p0,14,60,12,202,120,12,144.0,1980.0,12.0,0.07272727272727272,0.006060606060606061,0.006060606060606061,False,1968.0,True
rome,rome:60:275-0-s290:p0,15,60,26,202,120,12,312.0,1980.0,12.0,0.15757575757575756,0.013131313131313131,0.013131313131313131,False,1954.0,True
rome,rome:60:275-0-s290:p0,16,60,30,202,120,12,360.0,1980.0,12.0,0.18181818181818182,0.015151515151515152,0.015151515151515152,False,1950.0,True
rome,rome:60:275-0-s290:p0,17,60,11,202,120,12,132.0,1980.0,12.0,0.06666666666666667,0.005555555555555556,0.005555555555555556,False,1969.0,True
rome,rome:60:275-0-s290:p0,18,60,14,202,120,12,168.0,1980.0,12.0,0.08484848484848485,0.007070707070707071,0.007070707070707071,False,1966.0,True
rome,rome:60:275-0-s290:p0,19,60,10,202,120,12,120.0,1980.0,12.0,0.06060606060606061,0.005050505050505051,0.005050505050505051,True,1970.0,True
rome,rome:60:275-0-s290:p0,20,61,24,202,120,12,288.0,2013.0,12.0,0.14307004470938897,0.011922503725782414,0.011922503725782414,False,1989.0,True
rome,rome:60:275-0-s290:p0,21,59,26,202,120,12,312.0,1947.0,12.0,0.16024653312788906,0.01335387776065742,0.01335387776065742,False,1921.0,True
rome,rome:60:275-0-s290:p0,22,60,17,202,120,12,204.0,1980.0,12.0,0.10303030303030303,0.008585858585858586,0.008585858585858586,False,1963.0,True
rome,rome:60:275-0-s290:p0,23,60,21,202,120,12,252.0,1980.0,12.0,0.12727272727272726,0.010606060606060605,0.010606060606060607,False,1959.0,True
rome,rome:60:275-0-s376:p0,0,59,443,102,120,12,5316.0,1947.0,12.0,2.7303543913713404,0.22752953261427836,0.22752953261427838,False,1504.0,True
rome,rome:60:275-0-s376:p0,1,60,293,7,100,10,2930.0,1980.0,12.0,1.47979797979798,0.12331649831649832,0.147979797979798,False,1687.0,True
rome,rome:60:275-0-s376:p0,2,60,455,307,120,12,5460.0,1980.0,12.0,2.757575757575758,0.2297979797979798,0.2297979797979798,False,1525.0,True
rome,rome:60:275-0-s376:p0,3,60,57,202,120,12,684.0,1980.0,12.0,0.34545454545454546,0.02878787878787879,0.02878787878787879,False,1923.0,True
rome,rome:60:275-0-s376:p0,4,60,0,202,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:275-0-s376:p0,5,60,0,202,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:275-0-s376:p0,6,58,0,202,120,12,0.0,1914.0,12.0,0.0,0.0,0.0,True,1914.0,True
rome,rome:60:275-0-s376:p0,7,60,0,202,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:275-0-s376:p0,8,60,23,202,120,12,276.0,1980.0,12.0,0.1393939393939394,0.011616161616161616,0.011616161616161616,False,1957.0,True
rome,rome:60:275-0-s376:p0,9,60,36,202,120,12,432.0,1980.0,12.0,0.21818181818181817,0.01818181818181818,0.01818181818181818,False,1944.0,True
rome,rome:60:275-0-s376:p0,10,60,46,202,120,12,552.0,1980.0,12.0,0.2787878787878788,0.023232323232323233,0.023232323232323233,False,1934.0,True
rome,rome:60:275-0-s376:p0,11,60,22,202,120,12,264.0,1980.0,12.0,0.13333333333333333,0.011111111111111112,0.011111111111111112,False,1958.0,True
rome,rome:60:275-0-s376:p0,12,60,28,202,120,12,336.0,1980.0,12.0,0.1696969696969697,0.014141414141414142,0.014141414141414142,False,1952.0,True
rome,rome:60:275-0-s376:p0,13,60,18,202,120,12,216.0,1980.0,12.0,0.10909090909090909,0.00909090909090909,0.00909090909090909,False,1962.0,True
rome,rome:60:275-0-s376:p0,14,60,41,202,120,12,492.0,1980.0,12.0,0.24848484848484848,0.020707070707070705,0.02070707070707071,False,1939.0,True
rome,rome:60:275-0-s376:p0,15,60,34,202,120,12,408.0,1980.0,12.0,0.20606060606060606,0.01717171717171717,0.01717171717171717,False,1946.0,True
rome,rome:60:275-0-s376:p0,16,62,28,202,120,12,336.0,2046.0,12.0,0.16422287390029325,0.013685239491691105,0.013685239491691105,False,2018.0,True
rome,rome:60:275-0-s376:p0,17,58,33,202,120,12,396.0,1914.0,12.0,0.20689655172413793,0.017241379310344827,0.017241379310344827,False,1881.0,True
rome,rome:60:275-0-s376:p0,18,59,33,202,120,12,396.0,1947.0,12.0,0.2033898305084746,0.01694915254237288,0.01694915254237288,False,1914.0,True
rome,rome:60:275-0-s376:p0,19,61,37,202,120,12,444.0,2013.0,12.0,0.22056631892697467,0.01838052657724789,0.01838052657724789,False,1976.0,True
rome,rome:60:275-0-s376:p0,20,59,18,202,120,12,216.0,1947.0,12.0,0.11093990755007704,0.009244992295839754,0.009244992295839754,False,1929.0,True
rome,rome:60:275-0-s376:p0,21,62,13,202,120,12,156.0,2046.0,12.0,0.07624633431085044,0.00635386119257087,0.00635386119257087,False,2033.0,True
rome,rome:60:275-0-s376:p0,22,58,36,202,120,12,432.0,1914.0,12.0,0.22570532915360503,0.018808777429467086,0.018808777429467086,False,1878.0,True
rome,rome:60:275-0-s376:p0,23,60,274,203,120,12,3288.0,1980.0,12.0,1.6606060606060606,0.1383838383838384,0.1383838383838384,False,1706.0,True
rome,rome:60:289-0-s12:p0,0,49,345,306,120,12,4140.0,1617.0,12.0,2.560296846011132,0.21335807050092767,0.21335807050092764,False,1272.0,True
rome,rome:60:289-0-s12:p0,1,67,69,203,120,12,828.0,2211.0,12.0,0.37449118046132973,0.031207598371777476,0.031207598371777476,False,2142.0,True
rome,rome:60:289-0-s12:p0,2,60,32,202,120,12,384.0,1980.0,12.0,0.19393939393939394,0.01616161616161616,0.01616161616161616,False,1948.0,True
rome,rome:60:289-0-s12:p0,3,62,0,202,120,12,0.0,2046.0,12.0,0.0,0.0,0.0,True,2046.0,True
rome,rome:60:289-0-s12:p0,4,59,0,202,120,12,0.0,1947.0,12.0,0.0,0.0,0.0,True,1947.0,True
rome,rome:60:289-0-s12:p0,5,60,0,202,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:289-0-s12:p0,6,60,10,202,120,12,120.0,1980.0,12.0,0.06060606060606061,0.005050505050505051,0.005050505050505051,True,1970.0,True
rome,rome:60:289-0-s12:p0,7,60,35,202,120,12,420.0,1980.0,12.0,0.21212121212121213,0.017676767676767676,0.017676767676767676,False,1945.0,True
rome,rome:60:289-0-s12:p0,8,60,47,202,120,12,564.0,1980.0,12.0,0.28484848484848485,0.023737373737373738,0.023737373737373738,False,1933.0,True
rome,rome:60:289-0-s12:p0,9,61,26,202,120,12,312.0,2013.0,12.0,0.15499254843517138,0.012916045702930949,0.012916045702930949,False,1987.0,True
rome,rome:60:289-0-s12:p0,10,58,19,202,120,12,228.0,1914.0,12.0,0.11912225705329153,0.009926854754440962,0.009926854754440962,False,1895.0,True
rome,rome:60:289-0-s12:p0,11,62,13,202,120,12,156.0,2046.0,12.0,0.07624633431085044,0.00635386119257087,0.00635386119257087,False,2033.0,True
rome,rome:60:289-0-s12:p0,12,59,26,202,120,12,312.0,1947.0,12.0,0.16024653312788906,0.01335387776065742,0.01335387776065742,False,1921.0,True
rome,rome:60:289-0-s12:p0,13,60,31,202,120,12,372.0,1980.0,12.0,0.18787878787878787,0.015656565656565657,0.015656565656565657,False,1949.0,True
rome,rome:60:289-0-s12:p0,14,59,34,202,120,12,408.0,1947.0,12.0,0.20955315870570107,0.01746276322547509,0.01746276322547509,False,1913.0,True
rome,rome:60:289-0-s12:p0,15,61,20,202,120,12,240.0,2013.0,12.0,0.11922503725782414,0.009935419771485345,0.009935419771485345,False,1993.0,True
rome,rome:60:289-0-s12:p0,16,60,10,202,120,12,120.0,1980.0,12.0,0.06060606060606061,0.005050505050505051,0.005050505050505051,True,1970.0,True
rome,rome:60:289-0-s12:p0,17,55,22,202,120,12,264.0,1815.0,12.0,0.14545454545454545,0.012121212121212121,0.012121212121212121,False,1793.0,True
rome,rome:60:289-0-s12:p0,18,60,22,202,120,12,264.0,1980.0,12.0,0.13333333333333333,0.011111111111111112,0.011111111111111112,False,1958.0,True
rome,rome:60:289-0-s12:p0,19,61,20,202,120,12,240.0,2013.0,12.0,0.11922503725782414,0.009935419771485345,0.009935419771485345,False,1993.0,True
rome,rome:60:289-0-s12:p0,20,60,31,202,120,12,372.0,1980.0,12.0,0.18787878787878787,0.015656565656565657,0.015656565656565657,False,1949.0,True
rome,rome:60:289-0-s12:p0,21,59,35,202,120,12,420.0,1947.0,12.0,0.21571648690292758,0.017976373908577297,0.017976373908577297,False,1912.0,True
rome,rome:60:289-0-s12:p0,22,60,21,202,120,12,252.0,1980.0,12.0,0.12727272727272726,0.010606060606060605,0.010606060606060607,False,1959.0,True
rome,rome:60:289-0-s12:p0,23,61,22,202,120,12,264.0,2013.0,12.0,0.13114754098360656,0.01092896174863388,0.01092896174863388,False,1991.0,True
rome,rome:60:289-0-s30:p0,0,58,94,201,120,12,1128.0,1914.0,12.0,0.5893416927899686,0.04911180773249738,0.04911180773249739,False,1820.0,True
rome,rome:60:289-0-s30:p0,1,59,0,202,120,12,0.0,1947.0,12.0,0.0,0.0,0.0,True,1947.0,True
rome,rome:60:289-0-s30:p0,2,61,10,202,120,12,120.0,2013.0,12.0,0.05961251862891207,0.004967709885742673,0.004967709885742673,True,2003.0,True
rome,rome:60:289-0-s30:p0,3,60,0,202,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:289-0-s30:p0,4,60,9,202,120,12,108.0,1980.0,12.0,0.05454545454545454,0.004545454545454545,0.004545454545454545,True,1971.0,True
rome,rome:60:289-0-s30:p0,5,60,28,202,120,12,336.0,1980.0,12.0,0.1696969696969697,0.014141414141414142,0.014141414141414142,False,1952.0,True
rome,rome:60:289-0-s30:p0,6,61,15,202,120,12,180.0,2013.0,12.0,0.08941877794336811,0.007451564828614009,0.007451564828614009,False,1998.0,True
rome,rome:60:289-0-s30:p0,7,59,10,202,120,12,120.0,1947.0,12.0,0.061633281972265024,0.005136106831022085,0.005136106831022085,True,1937.0,True
rome,rome:60:289-0-s30:p0,8,61,12,202,120,12,144.0,2013.0,12.0,0.07153502235469449,0.005961251862891207,0.005961251862891207,False,2001.0,True
rome,rome:60:289-0-s30:p0,9,59,23,202,120,12,276.0,1947.0,12.0,0.14175654853620956,0.011813045711350797,0.011813045711350795,False,1924.0,True
rome,rome:60:289-0-s30:p0,10,61,11,202,120,12,132.0,2013.0,12.0,0.06557377049180328,0.00546448087431694,0.00546448087431694,False,2002.0,True
rome,rome:60:289-0-s30:p0,11,59,17,202,120,12,204.0,1947.0,12.0,0.10477657935285054,0.008731381612737545,0.008731381612737545,False,1930.0,True
rome,rome:60:289-0-s30:p0,12,60,9,202,120,12,108.0,1980.0,12.0,0.05454545454545454,0.004545454545454545,0.004545454545454545,True,1971.0,True
rome,rome:60:289-0-s30:p0,13,61,13,202,120,12,156.0,2013.0,12.0,0.07749627421758569,0.006458022851465474,0.006458022851465474,False,2000.0,True
rome,rome:60:289-0-s30:p0,14,59,12,202,120,12,144.0,1947.0,12.0,0.07395993836671803,0.0061633281972265025,0.0061633281972265025,False,1935.0,True
rome,rome:60:289-0-s30:p0,15,59,21,202,120,12,252.0,1947.0,12.0,0.12942989214175654,0.010785824345146378,0.01078582434514638,False,1926.0,True
rome,rome:60:289-0-s30:p0,16,61,14,202,120,12,168.0,2013.0,12.0,0.08345752608047691,0.0069547938400397425,0.006954793840039742,False,1999.0,True
rome,rome:60:289-0-s30:p0,17,60,25,202,120,12,300.0,1980.0,12.0,0.15151515151515152,0.012626262626262626,0.012626262626262626,False,1955.0,True
rome,rome:60:289-0-s30:p0,18,60,19,202,120,12,228.0,1980.0,12.0,0.11515151515151516,0.009595959595959597,0.009595959595959595,False,1961.0,True
rome,rome:60:289-0-s30:p0,19,61,18,202,120,12,216.0,2013.0,12.0,0.10730253353204174,0.00894187779433681,0.00894187779433681,False,1995.0,True
rome,rome:60:289-0-s30:p0,20,59,29,202,120,12,348.0,1947.0,12.0,0.17873651771956856,0.014894709809964046,0.014894709809964048,False,1918.0,True
rome,rome:60:289-0-s30:p0,21,61,18,202,120,12,216.0,2013.0,12.0,0.10730253353204174,0.00894187779433681,0.00894187779433681,False,1995.0,True
rome,rome:60:289-0-s30:p0,22,58,17,202,120,12,204.0,1914.0,12.0,0.10658307210031348,0.008881922675026124,0.008881922675026124,False,1897.0,True
rome,rome:60:289-0-s30:p0,23,61,16,202,120,12,192.0,2013.0,12.0,0.09538002980625931,0.007948335817188276,0.007948335817188276,False,1997.0,True
rome,rome:60:289-0-s77:p0,0,59,118,107,120,12,1416.0,1947.0,12.0,0.7272727272727273,0.06060606060606061,0.06060606060606061,False,1829.0,True
