adversarial_min_fee_cents,cadence_sec,claimed_distance_m,constraints_ok,dataset,distance_bucket_m,effective_radius_m,granularity,honest_fee_cents,n_fixes,odometer_check_tolerance_m,payload_mode,payload_odometer_tolerance_m,period_id,relay_radius_m,savings_ratio,skip_reason,true_distance_m
19715,60,4705,True,geolife,100,270.71067811865476,fine,21916,16,900,intra_cell,150,010-20080926105402-0,200,0.10042891038510678,,5124
,120,,False,geolife,100,0.0,fine,,16,200,cell,100,010-20080926105402-0,0,,no feasible adversarial claim under enabled constraints,5124
20245,120,4811,True,geolife,100,200.0,fine,21916,16,850,cell,100,010-20080926105402-0,200,0.07624566526738456,,5124
,120,,False,geolife,100,70.71067811865476,fine,,16,250,intra_cell,150,010-20080926105402-0,0,,no feasible adversarial claim under enabled constraints,5124
19715,120,4705,True,geolife,100,270.71067811865476,fine,21916,16,900,intra_cell,150,010-20080926105402-0,200,0.10042891038510678,,5124
,300,,False,geolife,100,0.0,fine,,16,200,cell,100,010-20080926105402-0,0,,no feasible adversarial claim under enabled constraints,5124
20245,300,4811,True,geolife,100,200.0,fine,21916,16,850,cell,100,010-20080926105402-0,200,0.07624566526738456,,5124
,300,,False,geolife,100,70.71067811865476,fine,,16,250,intra_cell,150,010-20080926105402-0,0,,no feasible adversarial claim under enabled constraints,5124
19715,300,4705,True,geolife,100,270.71067811865476,fine,21916,16,900,intra_cell,150,010-20080926105402-0,200,0.10042891038510678,,5124
15823,60,3541,True,geolife,100,0.0,coarse,16035,23,1200,cell,100,010-20080927232235-1,0,0.013221078889928281,,3605
13433,60,3411,True,geolife,100,200.0,coarse,16035,23,1200,cell,100,010-20080927232235-1,200,0.1622700342999688,,3605
15823,60,3541,True,geolife,100,70.71067811865476,coarse,16035,23,1250,intra_cell,150,010-20080927232235-1,0,0.013221078889928281,,3605
13028,60,3276,True,geolife,100,270.71067811865476,coarse,16035,23,1250,intra_cell,150,010-20080927232235-1,200,0.1875272840661054,,3605
15823,120,3541,True,geolife,100,0.0,coarse,16035,23,1200,cell,100,010-20080927232235-1,0,0.013221078889928281,,3605
13433,120,3411,True,geolife,100,200.0,coarse,16035,23,1200,cell,100,010-20080927232235-1,200,0.1622700342999688,,3605
15823,120,3541,True,geolife,100,70.71067811865476,coarse,16035,23,1250,intra_cell,150,010-20080927232235-1,0,0.013221078889928281,,3605
13028,120,3276,True,geolife,100,270.71067811865476,coarse,16035,23,1250,intra_cell,150,010-20080927232235-1,200,0.1875272840661054,,3605
15823,300,3541,True,geolife,100,0.0,coarse,16035,23,1200,cell,100,010-20080927232235-1,0,0.013221078889928281,,3605
13433,300,3411,True,geolife,100,200.0,coarse,16035,23,1200,cell,100,010-20080927232235-1,200,0.1622700342999688,,3605
15823,300,3541,True,geolife,100,70.71067811865476,coarse,16035,23,1250,intra_cell,150,010-20080927232235-1,0,0.013221078889928281,,3605
13028,300,3276,True,geolife,100,270.71067811865476,coarse,16035,23,1250,intra_cell,150,010-20080927232235-1,200,0.1875272840661054,,3605
15823,60,3541,True,geolife,100,0.0,medium,16035,23,1200,cell,100,010-20080927232235-1,0,0.013221078889928281,,3605
13433,60,3411,True,geolife,100,200.0,medium,16035,23,1200,cell,100,010-20080927232235-1,200,0.1622700342999688,,3605
15823,60,3541,True,geolife,100,70.71067811865476,medium,16035,23,1250,intra_cell,150,010-20080927232235-1,0,0.013221078889928281,,3605
13028,60,3276,True,geolife,100,270.71067811865476,medium,16035,23,1250,intra_cell,150,010-20080927232235-1,200,0.1875272840661054,,3605
15823,120,3541,True,geolife,100,0.0,medium,16035,23,1200,cell,100,010-20080927232235-1,0,0.013221078889928281,,3605
13433,120,3411,True,geolife,100,200.0,medium,16035,23,1200,cell,100,010-20080927232235-1,200,0.1622700342999688,,3605
15823,120,3541,True,geolife,100,70.71067811865476,medium,16035,23,1250,intra_cell,150,010-20080927232235-1,0,0.013221078889928281,,3605
13028,120,3276,True,geolife,100,270.71067811865476,medium,16035,23,1250,intra_cell,150,010-20080927232235-1,200,0.1875272840661054,,3605
15823,300,3541,True,geolife,100,0.0,medium,16035,23,1200,cell,100,010-20080927232235-1,0,0.013221078889928281,,3605
13433,300,3411,True,geolife,100,200.0,medium,16035,23,1200,cell,100,010-20080927232235-1,200,0.1622700342999688,,3605
15823,300,3541,True,geolife,100,70.71067811865476,medium,16035,23,1250,intra_cell,150,010-20080927232235-1,0,0.013221078889928281,,3605
13028,300,3276,True,geolife,100,270.71067811865476,medium,16035,23,1250,intra_cell,150,010-20080927232235-1,200,0.1875272840661054,,3605
15823,60,3541,True,geolife,100,0.0,fine,16035,23,1200,cell,100,010-20080927232235-1,0,0.013221078889928281,,3605
13433,60,3411,True,geolife,100,200.0,fine,16035,23,1200,cell,100,010-20080927232235-1,200,0.1622700342999688,,3605
15823,60,3541,True,geolife,100,70.71067811865476,fine,16035,23,1250,intra_cell,150,010-20080927232235-1,0,0.013221078889928281,,3605
13028,60,3276,True,geolife,100,270.71067811865476,fine,16035,23,1250,intra_cell,150,010-20080927232235-1,200,0.1875272840661054,,3605
15823,120,3541,True,geolife,100,0.0,fine,16035,23,1200,cell,100,010-20080927232235-1,0,0.013221078889928281,,3605
13433,120,3411,True,geolife,100,200.0,fine,16035,23,1200,cell,100,010-20080927232235-1,200,0.1622700342999688,,3605
15823,120,3541,True,geolife,100,70.71067811865476,fine,16035,23,1250,intra_cell,150,010-20080927232235-1,0,0.013221078889928281,,3605
13028,120,3276,True,geolife,100,270.71067811865476,fine,16035,23,1250,intra_cell,150,010-20080927232235-1,200,0.1875272840661054,,3605
15823,300,3541,True,geolife,100,0.0,fine,16035,23,1200,cell,100,010-20080927232235-1,0,0.013221078889928281,,3605
13433,300,3411,True,geolife,100,200.0,fine,16035,23,1200,cell,100,010-20080927232235-1,200,0.1622700342999688,,3605
15823,300,3541,True,geolife,100,70.71067811865476,fine,16035,23,1250,intra_cell,150,010-20080927232235-1,0,0.013221078889928281,,3605
13028,300,3276,True,geolife,100,270.71067811865476,fine,16035,23,1250,intra_cell,150,010-20080927232235-1,200,0.1875272840661054,,3605
,60,,False,geolife,100,0.0,coarse,,60,200,cell,100,010-20081005225112-1,0,,no feasible adversarial claim under enabled constraints,4014
15498,60,3766,True,geolife,100,200.0,coarse,17388,60,3050,cell,100,010-20081005225112-1,200,0.10869565217391304,,4014
16605,60,3841,True,geolife,100,70.71067811865476,coarse,17388,60,3100,intra_cell,150,010-20081005225112-1,0,0.04503105590062112,,4014
14654,60,3644,True,geolife,100,270.71067811865476,coarse,17388,60,3100,intra_cell,150,010-20081005225112-1,200,0.15723487462617897,,4014
,120,,False,geolife,100,0.0,coarse,,60,200,cell,100,010-20081005225112-1,0,,no feasible adversarial claim under enabled constraints,4014
15498,120,3766,True,geolife,100,200.0,coarse,17388,60,3050,cell,100,010-20081005225112-1,200,0.10869565217391304,,4014
16605,120,3841,True,geolife,100,70.71067811865476,coarse,17388,60,3100,intra_cell,150,010-20081005225112-1,0,0.04503105590062112,,4014
14654,120,3644,True,geolife,100,270.71067811865476,coarse,17388,60,3100,intra_cell,150,010-20081005225112-1,200,0.15723487462617897,,4014
,300,,False,geolife,100,0.0,coarse,,60,200,cell,100,010-20081005225112-1,0,,no feasible adversarial claim under enabled constraints,4014
15498,300,3766,True,geolife,100,200.0,coarse,17388,60,3050,cell,100,010-20081005225112-1,200,0.10869565217391304,,4014
16605,300,3841,True,geolife,100,70.71067811865476,coarse,17388,60,3100,intra_cell,150,010-20081005225112-1,0,0.04503105590062112,,4014
14654,300,3644,True,geolife,100,270.71067811865476,coarse,17388,60,3100,intra_cell,150,010-20081005225112-1,200,0.15723487462617897,,4014
,60,,False,geolife,100,0.0,medium,,60,200,cell,100,010-20081005225112-1,0,,no feasible adversarial claim under enabled constraints,4014
15665,60,3815,True,geolife,100,200.0,medium,17388,60,3050,cell,100,010-20081005225112-1,200,0.09909132735219692,,4014
16605,60,3841,True,geolife,100,70.71067811865476,medium,17388,60,3100,intra_cell,150,010-20081005225112-1,0,0.04503105590062112,,4014
15228,60,3676,True,geolife,100,270.71067811865476,medium,17388,60,3100,intra_cell,150,010-20081005225112-1,200,0.12422360248447205,,4014
,120,,False,geolife,100,0.0,medium,,60,200,cell,100,010-20081005225112-1,0,,no feasible adversarial claim under enabled constraints,4014
15665,120,3815,True,geolife,100,200.0,medium,17388,60,3050,cell,100,010-20081005225112-1,200,0.09909132735219692,,4014
16605,120,3841,True,geolife,100,70.71067811865476,medium,17388,60,3100,intra_cell,150,010-20081005225112-1,0,0.04503105590062112,,4014
15228,120,3676,True,geolife,100,270.71067811865476,medium,17388,60,3100,intra_cell,150,010-20081005225112-1,200,0.12422360248447205,,4014
,300,,False,geolife,100,0.0,medium,,60,200,cell,100,010-20081005225112-1,0,,no feasible adversarial claim under enabled constraints,4014
15665,300,3815,True,geolife,100,200.0,medium,17388,60,3050,cell,100,010-20081005225112-1,200,0.09909132735219692,,4014
16605,300,3841,True,geolife,100,70.71067811865476,medium,17388,60,3100,intra_cell,150,010-20081005225112-1,0,0.04503105590062112,,4014
15228,300,3676,True,geolife,100,270.71067811865476,medium,17388,60,3100,intra_cell,150,010-20081005225112-1,200,0.12422360248447205,,4014
,60,,False,geolife,100,0.0,fine,,60,200,cell,100,010-20081005225112-1,0,,no feasible adversarial claim under enabled constraints,4014
15599,60,3793,True,geolife,100,200.0,fine,17388,60,3050,cell,100,010-20081005225112-1,200,0.10288704853922245,,4014
16605,60,3841,True,geolife,100,70.71067811865476,fine,17388,60,3100,intra_cell,150,010-20081005225112-1,0,0.04503105590062112,,4014
15228,60,3676,True,geolife,100,270.71067811865476,fine,17388,60,3100,intra_cell,150,010-20081005225112-1,200,0.12422360248447205,,4014
,120,,False,geolife,100,0.0,fine,,60,200,cell,100,010-20081005225112-1,0,,no feasible adversarial claim under enabled constraints,4014
15599,120,3793,True,geolife,100,200.0,fine,17388,60,3050,cell,100,010-20081005225112-1,200,0.10288704853922245,,4014
16605,120,3841,True,geolife,100,70.71067811865476,fine,17388,60,3100,intra_cell,150,010-20081005225112-1,0,0.04503105590062112,,4014
15228,120,3676,True,geolife,100,270.71067811865476,fine,17388,60,3100,intra_cell,150,010-20081005225112-1,200,0.12422360248447205,,4014
,300,,False,geolife,100,0.0,fine,,60,200,cell,100,010-20081005225112-1,0,,no feasible adversarial claim under enabled constraints,4014
15599,300,3793,True,geolife,100,200.0,fine,17388,60,3050,cell,100,010-20081005225112-1,200,0.10288704853922245,,4014
16605,300,3841,True,geolife,100,70.71067811865476,fine,17388,60,3100,intra_cell,150,010-20081005225112-1,0,0.04503105590062112,,4014
15228,300,3676,True,geolife,100,270.71067811865476,fine,17388,60,3100,intra_cell,150,010-20081005225112-1,200,0.12422360248447205,,4014
,60,,False,rome,100,0.0,coarse,,25,200,cell,100,rome:60:103-0-s96:p0,0,,no feasible adversarial claim under enabled constraints,1678
127956,60,1683,True,rome,100,200.0,coarse,138722,25,1300,cell,100,rome:60:103-0-s96:p0,200,0.07760845431870936,,1678
,60,,False,rome,100,70.71067811865476,coarse,,25,250,intra_cell,150,rome:60:103-0-s96:p0,0,,no feasible adversarial claim under enabled constraints,1678
126252,60,1567,True,rome,100,270.71067811865476,coarse,138722,25,1350,intra_cell,150,rome:60:103-0-s96:p0,200,0.08989201424431598,,1678
,120,,False,rome,100,0.0,coarse,,25,200,cell,100,rome:60:103-0-s96:p0,0,,no feasible adversarial claim under enabled constraints,1678
16168,120,1488,True,rome,100,200.0,coarse,18646,25,1300,cell,100,rome:60:103-0-s96:p0,200,0.13289713611498444,,1678
,120,,False,rome,100,70.71067811865476,coarse,,25,250,intra_cell,150,rome:60:103-0-s96:p0,0,,no feasible adversarial claim under enabled constraints,1678
14752,120,1383,True,rome,100,270.71067811865476,coarse,18646,25,1350,intra_cell,150,rome:60:103-0-s96:p0,200,0.20883835675211843,,1678
,300,,False,rome,100,0.0,coarse,,25,200,cell,100,rome:60:103-0-s96:p0,0,,no feasible adversarial claim under enabled constraints,1678
16168,300,1488,True,rome,100,200.0,coarse,18646,25,1300,cell,100,rome:60:103-0-s96:p0,200,0.13289713611498444,,1678
,300,,False,rome,100,70.71067811865476,coarse,,25,250,intra_cell,150,rome:60:103-0-s96:p0,0,,no feasible adversarial claim under enabled constraints,1678
14752,300,1383,True,rome,100,270.71067811865476,coarse,18646,25,1350,intra_cell,150,rome:60:103-0-s96:p0,200,0.20883835675211843,,1678
,60,,False,rome,100,0.0,medium,,25,200,cell,100,rome:60:103-0-s96:p0,0,,no feasible adversarial claim under enabled constraints,1678
127956,60,1683,True,rome,100,200.0,medium,138722,25,1300,cell,100,rome:60:103-0-s96:p0,200,0.07760845431870936,,1678
,60,,False,rome,100,70.71067811865476,medium,,25,250,intra_cell,150,rome:60:103-0-s96:p0,0,,no feasible adversarial claim under enabled constraints,1678
126252,60,1567,True,rome,100,270.71067811865476,medium,138722,25,1350,intra_cell,150,rome:60:103-0-s96:p0,200,0.08989201424431598,,1678
,120,,False,rome,100,0.0,medium,,25,200,cell,100,rome:60:103-0-s96:p0,0,,no feasible adversarial claim under enabled constraints,1678
16168,120,1488,True,rome,100,200.0,medium,18646,25,1300,cell,100,rome:60:103-0-s96:p0,200,0.13289713611498444,,1678
,120,,False,rome,100,70.71067811865476,medium,,25,250,intra_cell,150,rome:60:103-0-s96:p0,0,,no feasible adversarial claim under enabled constraints,1678
14752,120,1383,True,rome,100,270.71067811865476,medium,18646,25,1350,intra_cell,150,rome:60:103-0-s96:p0,200,0.20883835675211843,,1678
,300,,False,rome,100,0.0,medium,,25,200,cell,100,rome:60:103-0-s96:p0,0,,no feasible adversarial claim under enabled constraints,1678
16168,300,1488,True,rome,100,200.0,medium,18646,25,1300,cell,100,rome:60:103-0-s96:p0,200,0.13289713611498444,,1678
,300,,False,rome,100,70.71067811865476,medium,,25,250,intra_cell,150,rome:60:103-0-s96:p0,0,,no feasible adversarial claim under enabled constraints,1678
14752,300,1383,True,rome,100,270.71067811865476,medium,18646,25,1350,intra_cell,150,rome:60:103-0-s96:p0,200,0.20883835675211843,,1678
,60,,False,rome,100,0.0,fine,,25,200,cell,100,rome:60:103-0-s96:p0,0,,no feasible adversarial claim under enabled constraints,1678
127956,60,1683,True,rome,100,200.0,fine,138722,25,1300,cell,100,rome:60:103-0-s96:p0,200,0.07760845431870936,,1678
,60,,False,rome,100,70.71067811865476,fine,,25,250,intra_cell,150,rome:60:103-0-s96:p0,0,,no feasible adversarial claim under enabled constraints,1678
126252,60,1567,True,rome,100,270.71067811865476,fine,138722,25,1350,intra_cell,150,rome:60:103-0-s96:p0,200,0.08989201424431598,,1678
,120,,False,rome,100,0.0,fine,,25,200,cell,100,rome:60:103-0-s96:p0,0,,no feasible adversarial claim under enabled constraints,1678
15942,120,1522,True,rome,100,200.0,fine,18646,25,1300,cell,100,rome:60:103-0-s96:p0,200,0.14501769816582646,,1678
,120,,False,rome,100,70.71067811865476,fine,,25,250,intra_cell,150,rome:60:103-0-s96:p0,0,,no feasible adversarial claim under enabled constraints,1678
14752,120,1383,True,rome,100,270.71067811865476,fine,18646,25,1350,intra_cell,150,rome:60:103-0-s96:p0,200,0.20883835675211843,,1678
,300,,False,rome,100,0.0,fine,,25,200,cell,100,rome:60:103-0-s96:p0,0,,no feasible adversarial claim under enabled constraints,1678
15942,300,1522,True,rome,100,200.0,fine,18646,25,1300,cell,100,rome:60:103-0-s96:p0,200,0.14501769816582646,,1678
,300,,False,rome,100,70.71067811865476,fine,,25,250,intra_cell,150,rome:60:103-0-s96:p0,0,,no feasible adversarial claim under enabled constraints,1678
14752,300,1383,True,rome,100,270.71067811865476,fine,18646,25,1350,intra_cell,150,rome:60:103-0-s96:p0,200,0.20883835675211843,,1678
,60,,False,rome,100,0.0,coarse,,25,200,cell,100,rome:60:109-0-s11:p0,0,,no feasible adversarial claim under enabled constraints,854
125868,60,881,True,rome,100,200.0,coarse,130812,25,1300,cell,100,rome:60:109-0-s11:p0,200,0.03779469773415283,,854
129756,60,748,True,rome,100,70.71067811865476,coarse,130812,25,1350,intra_cell,150,rome:60:109-0-s11:p0,0,0.008072653884964682,,854
124164,60,798,True,rome,100,270.71067811865476,coarse,130812,25,1350,intra_cell,150,rome:60:109-0-s11:p0,200,0.0508210255939822,,854
,120,,False,rome,100,0.0,coarse,,25,200,cell,100,rome:60:109-0-s11:p0,0,,no feasible adversarial claim under enabled constraints,854
8664,120,722,True,rome,100,200.0,coarse,10248,25,1300,cell,100,rome:60:109-0-s11:p0,200,0.15456674473067916,,854
8976,120,748,True,rome,100,70.71067811865476,coarse,10248,25,1350,intra_cell,150,rome:60:109-0-s11:p0,0,0.12412177985948478,,854
7728,120,644,True,rome,100,270.71067811865476,coarse,10248,25,1350,intra_cell,150,rome:60:109-0-s11:p0,200,0.2459016393442623,,854
,300,,False,rome,100,0.0,coarse,,25,200,cell,100,rome:60:109-0-s11:p0,0,,no feasible adversarial claim under enabled constraints,854
8664,300,722,True,rome,100,200.0,coarse,10248,25,1300,cell,100,rome:60:109-0-s11:p0,200,0.15456674473067916,,854
8976,300,748,True,rome,100,70.71067811865476,coarse,10248,25,1350,intra_cell,150,rome:60:109-0-s11:p0,0,0.12412177985948478,,854
7728,300,644,True,rome,100,270.71067811865476,coarse,10248,25,1350,intra_cell,150,rome:60:109-0-s11:p0,200,0.2459016393442623,,854
,60,,False,rome,100,0.0,medium,,25,200,cell,100,rome:60:109-0-s11:p0,0,,no feasible adversarial claim under enabled constraints,854
125868,60,881,True,rome,100,200.0,medium,130812,25,1300,cell,100,rome:60:109-0-s11:p0,200,0.03779469773415283,,854
129756,60,748,True,rome,100,70.71067811865476,medium,130812,25,1350,intra_cell,150,rome:60:109-0-s11:p0,0,0.008072653884964682,,854
124164,60,798,True,rome,100,270.71067811865476,medium,130812,25,1350,intra_cell,150,rome:60:109-0-s11:p0,200,0.0508210255939822,,854
,120,,False,rome,100,0.0,medium,,25,200,cell,100,rome:60:109-0-s11:p0,0,,no feasible adversarial claim under enabled constraints,854
8664,120,722,True,rome,100,200.0,medium,10248,25,1300,cell,100,rome:60:109-0-s11:p0,200,0.15456674473067916,,854
8976,120,748,True,rome,100,70.71067811865476,medium,10248,25,1350,intra_cell,150,rome:60:109-0-s11:p0,0,0.12412177985948478,,854
7728,120,644,True,rome,100,270.71067811865476,medium,10248,25,1350,intra_cell,150,rome:60:109-0-s11:p0,200,0.2459016393442623,,854
,300,,False,rome,100,0.0,medium,,25,200,cell,100,rome:60:109-0-s11:p0,0,,no feasible adversarial claim under enabled constraints,854
8664,300,722,True,rome,100,200.0,medium,10248,25,1300,cell,100,rome:60:109-0-s11:p0,200,0.15456674473067916,,854
8976,300,748,True,rome,100,70.71067811865476,medium,10248,25,1350,intra_cell,150,rome:60:109-0-s11:p0,0,0.12412177985948478,,854
7728,300,644,True,rome,100,270.71067811865476,medium,10248,25,1350,intra_cell,150,rome:60:109-0-s11:p0,200,0.2459016393442623,,854
,60,,False,rome,100,0.0,fine,,25,200,cell,100,rome:60:109-0-s11:p0,0,,no feasible adversarial claim under enabled constraints,854
125868,60,881,True,rome,100,200.0,fine,130812,25,1300,cell,100,rome:60:109-0-s11:p0,200,0.03779469773415283,,854
129756,60,748,True,rome,100,70.71067811865476,fine,130812,25,1350,intra_cell,150,rome:60:109-0-s11:p0,0,0.008072653884964682,,854
124164,60,798,True,rome,100,270.71067811865476,fine,130812,25,1350,intra_cell,150,rome:60:109-0-s11:p0,200,0.0508210255939822,,854
,120,,False,rome,100,0.0,fine,,25,200,cell,100,rome:60:109-0-s11:p0,0,,no feasible adversarial claim under enabled constraints,854
8664,120,722,True,rome,100,200.0,fine,10248,25,1300,cell,100,rome:60:109-0-s11:p0,200,0.15456674473067916,,854
8976,120,748,True,rome,100,70.71067811865476,fine,10248,25,1350,intra_cell,150,rome:60:109-0-s11:p0,0,0.12412177985948478,,854
7728,120,644,True,rome,100,270.71067811865476,fine,10248,25,1350,intra_cell,150,rome:60:109-0-s11:p0,200,0.2459016393442623,,854
,300,,False,rome,100,0.0,fine,,25,200,cell,100,rome:60:109-0-s11:p0,0,,no feasible adversarial claim under enabled constraints,854
8664,300,722,True,rome,100,200.0,fine,10248,25,1300,cell,100,rome:60:109-0-s11:p0,200,0.15456674473067916,,854
8976,300,748,True,rome,100,70.71067811865476,fine,10248,25,1350,intra_cell,150,rome:60:109-0-s11:p0,0,0.12412177985948478,,854
7728,300,644,True,rome,100,270.71067811865476,fine,10248,25,1350,intra_cell,150,rome:60:109-0-s11:p0,200,0.2459016393442623,,854
,60,,False,rome,100,0.0,coarse,,25,200,cell,100,rome:60:109-0-s188:p0,0,,no feasible adversarial claim under enabled constraints,1076
146532,60,961,True,rome,100,200.0,coarse,154566,25,1300,cell,100,rome:60:109-0-s188:p0,200,0.05197779589301658,,1076
,60,,False,rome,100,70.71067811865476,coarse,,25,250,intra_cell,150,rome:60:109-0-s188:p0,0,,no feasible adversarial claim under enabled constraints,1076
145332,60,822,True,rome,100,270.71067811865476,coarse,154566,25,1350,intra_cell,150,rome:60:109-0-s188:p0,200,0.05974146966344474,,1076
,120,,False,rome,100,0.0,coarse,,25,200,cell,100,rome:60:109-0-s188:p0,0,,no feasible adversarial claim under enabled constraints,1076
9942,120,922,True,rome,100,200.0,coarse,11874,25,1300,cell,100,rome:60:109-0-s188:p0,200,0.16270843860535625,,1076
,120,,False,rome,100,70.71067811865476,coarse,,25,250,intra_cell,150,rome:60:109-0-s188:p0,0,,no feasible adversarial claim under enabled constraints,1076
8942,120,822,True,rome,100,270.71067811865476,coarse,11874,25,1350,intra_cell,150,rome:60:109-0-s188:p0,200,0.24692605693111,,1076
,300,,False,rome,100,0.0,coarse,,25,200,cell,100,rome:60:109-0-s188:p0,0,,no feasible adversarial claim under enabled constraints,1076
9942,300,922,True,rome,100,200.0,coarse,11874,25,1300,cell,100,rome:60:109-0-s188:p0,200,0.16270843860535625,,1076
,300,,False,rome,100,70.71067811865476,coarse,,25,250,intra_cell,150,rome:60:109-0-s188:p0,0,,no feasible adversarial claim under enabled constraints,1076
8942,300,822,True,rome,100,270.71067811865476,coarse,11874,25,1350,intra_cell,150,rome:60:109-0-s188:p0,200,0.24692605693111,,1076
,60,,False,rome,100,0.0,medium,,25,200,cell,100,rome:60:109-0-s188:p0,0,,no feasible adversarial claim under enabled constraints,1076
146532,60,961,True,rome,100,200.0,medium,154566,25,1300,cell,100,rome:60:109-0-s188:p0,200,0.05197779589301658,,1076
,60,,False,rome,100,70.71067811865476,medium,,25,250,intra_cell,150,rome:60:109-0-s188:p0,0,,no feasible adversarial claim under enabled constraints,1076
145332,60,822,True,rome,100,270.71067811865476,medium,154566,25,1350,intra_cell,150,rome:60:109-0-s188:p0,200,0.05974146966344474,,1076
,120,,False,rome,100,0.0,medium,,25,200,cell,100,rome:60:109-0-s188:p0,0,,no feasible adversarial claim under enabled constraints,1076
9942,120,922,True,rome,100,200.0,medium,11874,25,1300,cell,100,rome:60:109-0-s188:p0,200,0.16270843860535625,,1076
,120,,False,rome,100,70.71067811865476,medium,,25,250,intra_cell,150,rome:60:109-0-s188:p0,0,,no feasible adversarial claim under enabled constraints,1076
8942,120,822,True,rome,100,270.71067811865476,medium,11874,25,1350,intra_cell,150,rome:60:109-0-s188:p0,200,0.24692605693111,,1076
,300,,False,rome,100,0.0,medium,,25,200,cell,100,rome:60:109-0-s188:p0,0,,no feasible adversarial claim under enabled constraints,1076
9942,300,922,True,rome,100,200.0,medium,11874,25,1300,cell,100,rome:60:109-0-s188:p0,200,0.16270843860535625,,1076
,300,,False,rome,100,70.71067811865476,medium,,25,250,intra_cell,150,rome:60:109-0-s188:p0,0,,no feasible adversarial claim under enabled constraints,1076
8942,300,822,True,rome,100,270.71067811865476,medium,11874,25,1350,intra_cell,150,rome:60:109-0-s188:p0,200,0.24692605693111,,1076
,60,,False,rome,100,0.0,fine,,25,200,cell,100,rome:60:109-0-s188:p0,0,,no feasible adversarial claim under enabled constraints,1076
146532,60,961,True,rome,100,200.0,fine,154566,25,1300,cell,100,rome:60:109-0-s188:p0,200,0.05197779589301658,,1076
,60,,False,rome,100,70.71067811865476,fine,,25,250,intra_cell,150,rome:60:109-0-s188:p0,0,,no feasible adversarial claim under enabled constraints,1076
145332,60,822,True,rome,100,270.71067811865476,fine,154566,25,1350,intra_cell,150,rome:60:109-0-s188:p0,200,0.05974146966344474,,1076
,120,,False,rome,100,0.0,fine,,25,200,cell,100,rome:60:109-0-s188:p0,0,,no feasible adversarial claim under enabled constraints,1076
9942,120,922,True,rome,100,200.0,fine,11874,25,1300,cell,100,rome:60:109-0-s188:p0,200,0.16270843860535625,,1076
,120,,False,rome,100,70.71067811865476,fine,,25,250,intra_cell,150,rome:60:109-0-s188:p0,0,,no feasible adversarial claim under enabled constraints,1076
8942,120,822,True,rome,100,270.71067811865476,fine,11874,25,1350,intra_cell,150,rome:60:109-0-s188:p0,200,0.24692605693111,,1076
,300,,False,rome,100,0.0,fine,,25,200,cell,100,rome:60:109-0-s188:p0,0,,no feasible adversarial claim under enabled constraints,1076
9942,300,922,True,rome,100,200.0,fine,11874,25,1300,cell,100,rome:60:109-0-s188:p0,200,0.16270843860535625,,1076
,300,,False,rome,100,70.71067811865476,fine,,25,250,intra_cell,150,rome:60:109-0-s188:p0,0,,no feasible adversarial claim under enabled constraints,1076
8942,300,822,True,rome,100,270.71067811865476,fine,11874,25,1350,intra_cell,150,rome:60:109-0-s188:p0,200,0.24692605693111,,1076
,60,,False,rome,100,0.0,coarse,,25,200,cell,100,rome:60:109-0-s32:p0,0,,no feasible adversarial claim under enabled constraints,1408
175590,60,1364,True,rome,100,200.0,coarse,183394,25,1300,cell,100,rome:60:109-0-s32:p0,200,0.0425531914893617,,1408
,60,,False,rome,100,70.71067811865476,coarse,,25,250,intra_cell,150,rome:60:109-0-s32:p0,0,,no feasible adversarial claim under enabled constraints,1408
173886,60,1346,True,rome,100,270.71067811865476,coarse,183394,25,1350,intra_cell,150,rome:60:109-0-s32:p0,200,0.051844662311744116,,1408
,120,,False,rome,100,0.0,coarse,,25,200,cell,100,rome:60:109-0-s32:p0,0,,no feasible adversarial claim under enabled constraints,1408
12772,120,1205,True,rome,100,200.0,coarse,15742,25,1300,cell,100,rome:60:109-0-s32:p0,200,0.18866725956041164,,1408
,120,,False,rome,100,70.71067811865476,coarse,,25,250,intra_cell,150,rome:60:109-0-s32:p0,0,,no feasible adversarial claim under enabled constraints,1408
11616,120,1105,True,rome,100,270.71067811865476,coarse,15742,25,1350,intra_cell,150,rome:60:109-0-s32:p0,200,0.26210138483039,,1408
,300,,False,rome,100,0.0,coarse,,25,200,cell,100,rome:60:109-0-s32:p0,0,,no feasible adversarial claim under enabled constraints,1408
12772,300,1205,True,rome,100,200.0,coarse,15742,25,1300,cell,100,rome:60:109-0-s32:p0,200,0.18866725956041164,,1408
,300,,False,rome,100,70.71067811865476,coarse,,25,250,intra_cell,150,rome:60:109-0-s32:p0,0,,no feasible adversarial claim under enabled constraints,1408
11616,300,1105,True,rome,100,270.71067811865476,coarse,15742,25,1350,intra_cell,150,rome:60:109-0-s32:p0,200,0.26210138483039,,1408
,60,,False,rome,100,0.0,medium,,25,200,cell,100,rome:60:109-0-s32:p0,0,,no feasible adversarial claim under enabled constraints,1408
175590,60,1364,True,rome,100,200.0,medium,183394,25,1300,cell,100,rome:60:109-0-s32:p0,200,0.0425531914893617,,1408
,60,,False,rome,100,70.71067811865476,medium,,25,250,intra_cell,150,rome:60:109-0-s32:p0,0,,no feasible adversarial claim under enabled constraints,1408
173886,60,1346,True,rome,100,270.71067811865476,medium,183394,25,1350,intra_cell,150,rome:60:109-0-s32:p0,200,0.051844662311744116,,1408
